code	desc
public logfile ( string name , string mode ) throws filenotfoundexception , ioexception { super ( name , mode ) ; this . fd = getfd ( ) ; }	constructs a logfile and initializes the file descriptor .
public void removeurlchangelistener ( urlchangelistener urlchangelistener ) { urlchangelisteners . remove ( urlchangelistener ) ; }	un registers the listener.
@ suppresswarnings ( _str ) public list < product > read ( list < long > ids ) { if ( ( ids == null ) || ids . isempty ( ) ) return immutablelist . of ( ) ; string facet = _str ; string logic_op = _str ; for ( long id : ids ) { facet += _str + logic_op + _str + id ; logic_op = _str ; } return ( list < product > ) find ( _str + entityclass . getname ( ) + _str + facet ) ; }	retrieve a list of products to their ids.
public static double area ( coordinate a , coordinate b , coordinate c ) { return math . abs ( ( ( c . x - a . x ) * ( b . y - a . y ) - ( b . x - a . x ) * ( c . y - a . y ) ) / _num ) ; }	computes the 2d area of a triangle.
public void addtableheader ( final jtableheader newtableheader ) { if ( ! _registredtableheaders . contains ( newtableheader ) ) { if ( _tableheader == null ) { _tableheader = newtableheader ; } newtableheader . addmouselistener ( _mouselistener ) ; newtableheader . setdefaultrenderer ( new sortableheaderrenderer ( newtableheader . getdefaultrenderer ( ) ) ) ; _registredtableheaders . add ( newtableheader ) ; } }	for more than one table use this method to register the table header ' s .
public boolean performaction ( ) { return ! actions . isempty ( ) ; }	indicates if an action has to be performed or not .
public multierrorexception check ( boolean valid , string messagekey , object ... args ) { return check ( null , valid , messagekey , args ) ; }	adds a global - error if the given condition isn ' t true.
public void removesearchlistener ( searchlistener l ) { m_searchlisteners . remove ( l ) ; }	removes the specified listener from the internal list of listeners .
public emotecondition ( final string playeraction ) { this . playeraction = playeraction . trim ( ) ; }	creates a new admincondition for high level admins .
public boolean ishiddenfile ( file f ) { return f . ishidden ( ) ; }	returns whether a file is hidden or not .
private void validatenumcores ( ) { string numcoresstr = carbonproperties . getproperty ( carboncommonconstants . num_cores , carboncommonconstants . num_cores_default_val ) ; try { int numcores = integer . parseint ( numcoresstr ) ; if ( numcores < carboncommonconstants . num_cores_min_val || numcores > carboncommonconstants . num_cores_max_val ) { logger . info ( _str + numcoresstr + _str + carboncommonconstants . num_cores_default_val ) ; carbonproperties . setproperty ( carboncommonconstants . num_cores , carboncommonconstants . num_cores_default_val ) ; } } catch ( numberformatexception e ) { logger . info ( _str + numcoresstr + _str + carboncommonconstants . num_cores_default_val ) ; carbonproperties . setproperty ( carboncommonconstants . num_cores , carboncommonconstants . num_cores_default_val ) ; } }	this method validates the number cores specified.
public generator ( int basewidth , int beseheight ) { this . basewidth = basewidth ; this . beseheight = beseheight ; xstream . autodetectannotations ( _bool ) ; this . resfile = new file ( _str ) ; if ( ! resfile . exists ( ) ) { resfile . mkdir ( ) ; } }	using basewidth and baseheight to generator.
public repldbmsevent poll ( ) throws interruptedexception { return queue . poll ( ) ; }	removes and returns next event from the queue , returning null if empty.
public static category createcategory ( final string rawjson ) throws twitterexception { try { final jsonobject json = new jsonobject ( rawjson ) ; return categoryconstructor . newinstance ( json ) ; } catch ( final instantiationexception e ) { throw new twitterexception ( e ) ; } catch ( final illegalaccessexception e ) { throw new assertionerror ( e ) ; } catch ( final invocationtargetexception e ) { throw new twitterexception ( e ) ; } catch ( final jsonexception e ) { throw new twitterexception ( e ) ; } }	constructs a category object from rawjson string .
public void removeallplots ( ) { m_plot . removeallplots ( ) ; }	removes all the plots .
public synchronized void updatencharacterstream ( string columnname , java . io . reader reader , int length ) throws sqlexception { updatencharacterstream ( findcolumn ( columnname ) , reader , length ) ; }	jdbc 4 . 0 update a column with a character stream value . the updatexxx ( ) methods are used to update column values in the current row , or the insert row . the updatexxx ( ) methods do not update the underlying database , instead the updaterow ( ) or insertrow ( ) methods are called to update the database .
list < file > addcollectionfiles ( file newbasedir ) throws ioexception { final directoryscanner ds = new directoryscanner ( ) ; ds . setbasedir ( newbasedir ) ; if ( this . includes != null && this . includes . length > _num ) { ds . setincludes ( this . includes ) ; } else { ds . setincludes ( default_includes ) ; } ds . setexcludes ( this . excludes ) ; ds . adddefaultexcludes ( ) ; ds . setcasesensitive ( _bool ) ; ds . setfollowsymlinks ( _bool ) ; ds . scan ( ) ; list < file > foundfiles = new arraylist < > ( ) ; for ( string filename : ds . getincludedfiles ( ) ) { foundfiles . add ( new file ( newbasedir , filename ) ) ; } return foundfiles ; }	add source files to the files list .
static int readtyperef ( typereference typeref , datainputstream input , int [ ] constantpool ) throws ioexception , classformaterror { int mytypeindex = input . readunsignedshort ( ) ; typereference mytyperef = gettyperef ( constantpool , mytypeindex ) ; if ( mytyperef != typeref ) { if ( ! vm . verifyassertions ) { throw new classformaterror ( _str + typeref . getname ( ) + _str + mytyperef . getname ( ) + _str ) ; } else { throw new classformaterror ( _str + typeref . getname ( ) + _str + mytyperef . getname ( ) + _str + typeref + _str + mytyperef ) ; } } return mytypeindex ; }	read the class ' typereference.
private boolean doacquiresharednanos ( long arg , long nanostimeout ) throws interruptedexception { if ( nanostimeout <= _num ) return _bool ; final long deadline = system . nanotime ( ) + nanostimeout ; final node node = addwaiter ( node . shared ) ; boolean failed = _bool ; try { for ( ; ; ) { final node p = node . predecessor ( ) ; if ( p == head ) { long r = tryacquireshared ( arg ) ; if ( r >= _num ) { setheadandpropagate ( node , r ) ; p . next = null ; failed = _bool ; return _bool ; } } nanostimeout = deadline - system . nanotime ( ) ; if ( nanostimeout <= _num ) return _bool ; if ( shouldparkafterfailedacquire ( p , node ) && nanostimeout > spinfortimeoutthreshold ) locksupport . parknanos ( this , nanostimeout ) ; if ( thread . interrupted ( ) ) throw new interruptedexception ( ) ; } } finally { if ( failed ) cancelacquire ( node ) ; } }	acquires in shared timed mode .
public ctutorial ( final string name , final string description , final list < ctutorialstep > steps ) { m_name = preconditions . checknotnull ( name , _str ) ; m_description = preconditions . checknotnull ( description , _str ) ; m_steps = new arraylist < ctutorialstep > ( preconditions . checknotnull ( steps , _str ) ) ; preconditions . checkargument ( ! steps . isempty ( ) , _str ) ; }	creates a new tutorial object .
private file createnewformat ( int ad_table_id , httpservletrequest request , gridtab m_curtab , mquery m_query ) { websessionctx wsc = websessionctx . get ( request ) ; mprintformat pf = mprintformat . createfromtable ( wsc . ctx , ad_table_id ) ; file file = launchreport ( pf , request , m_curtab , m_query ) ; return file ; }	create and launch new format for table.
public void addall ( ruleset that ) { rules . addall ( that . rules ) ; rulearray = null ; }	adds all the rules to this ruleset from the given other rule set .
public synchronized boolean acquire ( ) throws replicatorexception { if ( islocked ( ) ) return _bool ; try { raf = new randomaccessfile ( lockfile , _str ) ; filechannel channel = raf . getchannel ( ) ; lock = channel . trylock ( ) ; } catch ( filenotfoundexception e ) { throw new replicatorexception ( _str + lockfile . getabsolutepath ( ) ) ; } catch ( exception e ) { throw new replicatorexception ( _str + lockfile . getabsolutepath ( ) , e ) ; } finally { if ( lock == null && raf != null ) { close ( raf ) ; } } if ( lock == null ) { if ( raf != null ) close ( raf ) ; return _bool ; } else if ( lock . isshared ( ) ) { release ( ) ; return _bool ; } else return _bool ; }	attempt to acquire write lock.
public void testwritebit ( ) throws exception { bytearrayoutputstream out = new bytearrayoutputstream ( ) ; bitoutputstream bout = new bitoutputstream ( out ) ; bout . writebit ( _bool ) ; byte [ ] bytes = out . tobytearray ( ) ; assert . assertequals ( _num , bytes . length ) ; bout . close ( ) ; bytes = out . tobytearray ( ) ; assert . assertequals ( _num , bytes [ _num ] ) ; }	test single bit write .
public static uri changescheme ( uri bindaddr , string scheme ) throws urisyntaxexception { return new uri ( scheme , bindaddr . getuserinfo ( ) , bindaddr . gethost ( ) , bindaddr . getport ( ) , bindaddr . getpath ( ) , bindaddr . getquery ( ) , bindaddr . getfragment ( ) ) ; }	given a uri value create and return a new uri that matches the target one but with the scheme value supplied to this method .
public session startsshsessionandobtainsession ( ) { session session = null ; try { jsch jsch = new jsch ( ) ; if ( sshmeta . getsshlogintype ( ) == sshlogintype . key ) { string workingdir = system . getproperty ( _str ) ; string privkeyabspath = workingdir + _str + sshmeta . getprivkeyrelativepath ( ) ; logger . debug ( _str + privkeyabspath ) ; if ( ! pcfilenetworkioutils . isfileexist ( privkeyabspath ) ) { throw new runtimeexception ( _str + privkeyabspath ) ; } if ( sshmeta . isprivkeyusepassphrase ( ) && sshmeta . getpassphrase ( ) != null ) { jsch . addidentity ( privkeyabspath , sshmeta . getpassphrase ( ) ) ; } else { jsch . addidentity ( privkeyabspath ) ; } } session = jsch . getsession ( sshmeta . getusername ( ) , targethost , sshmeta . getsshport ( ) ) ; if ( sshmeta . getsshlogintype ( ) == sshlogintype . password ) { session . setpassword ( sshmeta . getpassword ( ) ) ; } session . setconfig ( _str , _str ) ; } catch ( exception t ) { throw new runtimeexception ( t ) ; } return session ; }	start ssh session and obtain session .
public map < integer , integer > popmissing ( ) { hashmap < integer , integer > map = new hashmap < > ( ) ; for ( int i = _num ; i < missingblocks . length ; i ++ ) { int count = missingblocks [ i ] ; if ( count > _num ) { map . put ( i , count ) ; } } arrays . fill ( missingblocks , _num ) ; return map ; }	gets the list of missing blocks and clears the list for the next operation .
public static string interpolate ( string input , final map < string , string > namedargs , final map < string , string > defaultargs ) { if ( namedargs == null || input == null ) { return input ; } final map < string , string > interpolationargs = createfinalinterpolationmap ( namedargs , defaultargs ) ; return strsubstitutor . replace ( input , interpolationargs , prefix , suffix ) ; }	performs variable interpolation using the named arguments from an action on a single string.
public int max ( ) { return max ; }	the upper bound for the value .
public static void addtoinvokelater ( final runnable runnable ) { final application application = applicationmanager . getapplication ( ) ; final boolean unittestmode = application . isunittestmode ( ) ; if ( unittestmode ) { uiutil . invokelaterifneeded ( runnable ) ; } else if ( application . isheadlessenvironment ( ) || application . isdispatchthread ( ) ) { runnable . run ( ) ; } else { transfer_to_edt_queue . offer ( runnable ) ; } }	adds runnable to event dispatch queue if we aren ' t in unittest of headless environment mode.
public bytearraydatasource ( byte [ ] data , string type ) { m_data = data ; if ( type != null && type . length ( ) > _num ) m_type = type ; }	create a datasource from a byte array.
