code	desc
private boolean is closure call ( object receiver , string method ) { return receiver instanceof closure && closure call method . equals ( method ) ; }	determines if this method call is a call to a closure ( anonymous method ) defined within the script itself .
public void update with clear ( list < gank > data ) { m gank list . clear ( ) ; update ( data ) ; }	before add data , it will remove history data.
private static byte find longest expansion ( string uri string , int pos ) { byte expansion = - num ; int expansion length = num ; for ( int i = num ; i < url codes . size ( ) ; i ++ ) { int key = url codes . key at ( i ) ; string value = url codes . value at ( i ) ; if ( value . length ( ) > expansion length && uri string . starts with ( value , pos ) ) { expansion = ( byte ) key ; expansion length = value . length ( ) ; } } return expansion ; }	finds the longest expansion from the uri at the current position .
public void remove table model listener ( table model listener l ) { listener . remove ( l ) ; }	removes a listener from the list that is notified each time a change to the data model occurs .
public void shutdown ( ) { logger . info ( str ) ; executor . shutdown ( ) ; }	shuts down the executor.
public static command of ( aggregate id aggregate id , stream timestamp command timestamp , versioned name command name , tuple parameters , type result type ) { check not null ( aggregate id , str ) ; check not null ( command timestamp , str ) ; check not null ( command name , str ) ; check not null ( parameters , str ) ; check not null ( result type , str ) ; return new command ( aggregate id , command timestamp , optional . empty ( ) , command name , parameters , result type ) ; }	create a new command with the specified properties .
public synchronized boolean remove ( file file ) { if ( value . remove ( file ) ) { set value ( value ) ; return bool ; } else { return bool ; } }	mutator for this setting .
private set < dtn > select tracked hosts ( list < dtn > all hosts ) { set < dtn > tracked hosts = new hash set < dtn > ( ) ; if ( this . nrof hosts > all hosts . size ( ) ) { throw new settings error ( str + str ) ; } for ( int i = num ; i < nrof hosts ; i ++ ) { dtn next host = all hosts . get ( rng . next int ( all hosts . size ( ) ) ) ; if ( tracked hosts . contains ( next host ) ) { i -- ; } else { tracked hosts . add ( next host ) ; } } return tracked hosts ; }	randomly selects the hosts to track.
public static string join gt ( boolean phased , int ... gt ) { final char sep = phased ? phased separator : unphased separator ; switch ( gt . length ) { case num : return missing field ; case num : return encode id ( gt [ num ] ) ; case num : return encode id ( gt [ num ] ) + sep + encode id ( gt [ num ] ) ; default : final string builder sb = new string builder ( ) ; for ( final int c : gt ) { if ( sb . length ( ) > num ) { sb . append ( sep ) ; } sb . append ( encode id ( c ) ) ; } return sb . to string ( ) ; } }	utility method for creating a vcf genotype subfield from an array of numeric allele identifiers .
private static boolean is in corner target zone ( float x , float y , float handle x , float handle y , float target radius ) { if ( math . abs ( x - handle x ) <= target radius && math . abs ( y - handle y ) <= target radius ) { return bool ; } return bool ; }	determines if the specified coordinate is in the target touch zone for a corner handle .
@ override public boolean equals ( object o ) { if ( this == o ) { return bool ; } if ( o == null ) { return bool ; } if ( ! ( o instanceof column ) ) { return bool ; } column column = ( column ) o ; return objects . equals ( name , column . name ) ; }	allows comparison based solely on the name between objects of the base class and / or any of the derived classes .
public void truncate ( final long position ) { final int index = index ( position ) ; final int offset = offset ( position ) ; final block block = blocks . get ( index ) ; this . index = index ; block . limit = offset ; current = block ; }	resets the write buffer to a particular point .
public static double min ( final double a , final double b ) { if ( a > b ) { return b ; } if ( a < b ) { return a ; } if ( a != b ) { return double . n ; } long bits = double . double to raw long bits ( a ) ; if ( bits == num ) { return a ; } return b ; }	compute the minimum of two values.
@ override public void add data source listener ( data source listener dsl ) { m data listeners . add ( dsl ) ; }	add a datasource listener.
public static void train epochs ( regression data set data set , updateable regressor to train , int epochs ) { if ( epochs < num ) throw new illegal argument exception ( str ) ; to train . set up ( data set . get categories ( ) , data set . get num numerical vars ( ) ) ; int list random order = new int list ( data set . get sample size ( ) ) ; list utils . add range ( random order , num , data set . get sample size ( ) , num ) ; for ( int epoch = num ; epoch < epochs ; epoch ++ ) { collections . shuffle ( random order ) ; for ( int i : random order ) to train . update ( data set . get data point ( i ) , data set . get target value ( i ) ) ; } }	performs training on an updateable classifier by going over the whole data set in random order one observation at a time , multiple times .
private static iterator < string > parse ( class < ? > service , url u , set < string > returned ) throws service configuration error { input stream in = null ; buffered reader r = null ; array list < string > names = new array list < > ( ) ; try { in = u . open stream ( ) ; r = new buffered reader ( new input stream reader ( in , str ) ) ; int lc = num ; while ( ( lc = parse line ( service , u , r , lc , names , returned ) ) >= num ) ; } catch ( io x ) { fail ( service , str + x ) ; } finally { try { if ( r != null ) r . close ( ) ; if ( in != null ) in . close ( ) ; } catch ( io y ) { fail ( service , str + y ) ; } } return names . iterator ( ) ; }	parse the content of the given url as a provider - configuration file .
private static string root test class name ( string original class name ) { int period index = original class name . last index of ( str ) ; if ( period index != - num ) { return original class name . substring ( num , period index ) + str + original class name . substring ( period index ) ; } else { return str ; } }	creates a unique test class name.
public void save favorites to settings ( settings settings ) { if ( ! loaded favorites from settings ) { logger . warning ( str ) ; return ; } list < list > entries to save = new array list < > ( ) ; for ( favorite f : favorites . key set ( ) ) { entries to save . add ( favorite to list ( f , bool ) ) ; } for ( favorite f : favorites not found . values ( ) ) { if ( f . not found count > num ) { logger . warning ( str + f + str ) ; } else { entries to save . add ( favorite to list ( f , bool ) ) ; } } settings . put list ( str , entries to save ) ; }	saves the favorites to the settings , discarding any favorites that haven ' t been found several times already .
private void complete scroll ( boolean post events ) { boolean need populate = scroll state == scroll state settling ; if ( need populate ) { scroller . abort animation ( ) ; int old x = get scroll x ( ) ; int old y = get scroll y ( ) ; int x = scroller . get curr x ( ) ; int y = scroller . get curr y ( ) ; if ( old x != x || old y != y ) { scroll to ( x , y ) ; if ( x != old x ) { page scrolled ( x ) ; } } } populate pending = bool ; for ( int i = num ; i < items . size ( ) ; i ++ ) { item info ii = items . get ( i ) ; if ( ii . scrolling ) { need populate = bool ; ii . scrolling = bool ; } } if ( need populate ) { if ( post events ) { view compat . post on animation ( this , end scroll runnable ) ; } else { end scroll runnable . run ( ) ; } } }	complete a scroll in progress .
